UserId	ItemId	Timestamp
19	150	1340612729
78	151	1337398196
255	151	1337478628
46	152	1336895576
109	152	1336895908
19	153	1346083337
256	154	1337642843
257	154	1337644040
136	155	1318988264
258	155	1319029801
84	155	1319983638
102	155	1319464503
259	155	1326726196
260	155	1319157074
207	156	1349631510
95	156	1346680853
8	157	1348893507
175	157	1348884447
70	158	1349440603
261	158	1349608945
166	159	1336496567
168	159	1335718691
139	160	1315839938
211	160	1311082780
262	160	1310949382
19	161	1353949022
254	162	1339561414
263	162	1346761292
107	163	1349050939
80	163	1349051072
150	163	1349057984
9	163	1349067758
125	163	1349133227
104	163	1349120570
95	164	1353338765
113	164	1353293660
57	164	1353340949
80	165	1347778745
9	165	1347774728
53	166	1353386431
95	166	1353507691
59	166	1352978520
258	167	1318033369
112	167	1318034906
66	168	1341547477
264	168	1341548333
265	169	1351046577
245	169	1351066707
266	169	1351047161
125	169	1351061225
161	169	1351051833
188	169	1351081853
189	169	1351054231
157	169	1351172745
125	170	1347970356
267	170	1347960362
179	171	1353364078
161	171	1353374736
19	172	1343852047
97	173	1349404686
268	173	1349412813
101	174	1352688744
87	174	1352302322
269	175	1353855425
80	176	1347786462
95	176	1347716646
99	177	1353857512
184	177	1353808461
130	177	1353724918
270	177	1353778276
229	178	1352113579
222	178	1351993390
146	178	1351989096
271	179	1344314985
50	179	1344307691
170	179	1344314303
272	179	1344304690
179	180	1351913271
120	180	1349882248
242	181	1347716810
273	181	1347708547
44	182	1353196780
189	182	1353196695
274	183	1311747596
275	183	1311664061
46	184	1344426572
146	184	1344520823
7	185	1343475026
12	185	1343470904
46	185	1343489487
50	185	1344504170
105	185	1343509106
33	185	1343524384
109	185	1343491484
130	185	1343474337
276	185	1343522682
36	185	1343497113
19	186	1341346227
255	187	1339494590
231	187	1339505919
31	188	1346202268
239	188	1346250743
95	189	1350391181
277	189	1350380779
158	189	1350431928
83	190	1333603666
128	190	1333446457
278	191	1352730475
19	192	1342890454
131	192	1342894321
109	192	1342888347
258	193	1347154399
81	193	1347157026
53	193	1347183031
147	193	1347182648
36	193	1347156631
279	194	1352340135
280	194	1352339496
132	195	1337185554
281	195	1337169737
282	196	1338239621
222	196	1338255125
56	196	1338230016
283	197	1349280287
46	197	1349147941
202	197	1349191277
284	197	1349237859
285	198	1327910444
84	198	1327930770
286	198	1327936142
18	199	1343351466
287	199	1343199630
64	200	1350137053
288	200	1350141627
289	201	1353513245
39	201	1353514161
59	201	1353513110
91	202	1351056490
290	202	1355367760
291	202	1356005790
73	203	1343837773
292	204	1339720232
170	204	1339725514
293	205	1351946596
294	205	1349931409
202	205	1349886505
10	205	1350261146
7	206	1345340836
225	206	1345363378
295	206	1354990718
215	207	1321517242
235	207	1321519372
100	208	1352576638
98	208	1352390939
296	208	1352379766
58	208	1352373215
201	208	1352377007
119	209	1311522965
297	210	1346260991
184	210	1353844381
202	211	1344864208
212	211	1344844852
246	211	1350197937
227	212	1348158541
298	212	1348092758
155	212	1348158259
299	213	1290480018
300	213	1287734202
70	214	1351603294
1	214	1351558370
98	214	1351509130
82	214	1351511114
120	214	1351509287
226	214	1351562399
113	214	1351517624
301	215	1350829937
73	215	1350819764
302	215	1350811089
288	215	1350916656
66	216	1328165212
303	216	1335582238
97	216	1335161389
39	216	1353652812
291	216	1356005167
164	216	1354793086
137	217	1350622884
6	217	1350624314
137	218	1353577312
39	218	1353560680
44	219	1353457673
39	219	1353456707
196	220	1327717640
304	220	1327734030
89	221	1346382161
100	222	1353516721
305	222	1353598632
215	223	1291044785
306	223	1291090399
196	224	1312995447
307	224	1314259918
107	225	1342947729
308	225	1343106210
208	226	1315497016
309	226	1315472610
150	227	1345370650
206	227	1345357675
1	227	1347365490
131	227	1345422237
63	228	1346855456
82	228	1346860639
207	228	1346848039
104	228	1346850219
85	229	1334073527
206	229	1334071225
310	229	1334070084
158	229	1334070746
261	230	1344988209
75	230	1344987167
98	231	1350874035
185	232	1352109842
226	232	1352109097
263	232	1352452928
311	233	1341372690
89	233	1341369309
312	234	1313457142
102	234	1313421007
158	234	1313424994
181	234	1313463962
136	235	1341845005
313	235	1341740556
212	235	1341739847
19	235	1341741446
22	235	1341749825
314	235	1343022421
34	235	1341780545
232	236	1334884520
121	236	1334753964
274	237	1310269583
315	237	1298265926
124	237	1310546334
179	238	1352042232
184	238	1352034229
202	238	1352039316
316	239	1342923791
61	239	1342929087
91	240	1343717954
30	240	1343659150
317	241	1350239284
219	241	1349861442
232	242	1345858556
12	242	1345866836
52	243	1355062718
305	243	1354777795
318	243	1355709392
295	243	1355242078
270	243	1356183198
176	244	1349448505
225	244	1350288947
36	244	1349277469
319	245	1330571553
249	246	1347661370
320	246	1347615919
134	247	1310728089
75	247	1338291853
321	248	1327579815
197	248	1336277515
322	249	1332469881
139	249	1332477683
97	250	1349611843
80	250	1349658581
323	250	1349615983
318	250	1351761735
229	250	1349656047
146	250	1349744027
11	250	1349702570
324	251	1349360393
317	251	1349356871
325	251	1349334079
175	251	1349425549
326	251	1349320253
46	252	1336462909
327	252	1336456310
121	252	1336474221
237	252	1336479337
7	253	1344313002
202	253	1344264160
60	253	1344264149
272	253	1344264749
273	254	1353249801
289	254	1353250536
98	254	1353249324
52	254	1353249501
162	254	1353245609
69	254	1353252825
95	254	1353242667
121	255	1345863669
104	255	1345857592
328	256	1348118716
272	256	1347292231
329	257	1354801283
20	258	1348207133
155	258	1348295186
326	258	1348534071
129	259	1344958789
201	259	1344959443
81	260	1350281464
225	260	1350281123
136	261	1319131904
181	261	1319298105
153	262	1349755334
330	262	1349665644
1	262	1349698332
186	262	1349740027
91	263	1342619247
82	264	1346334946
95	264	1346332840
146	264	1346336819
331	265	1291225986
202	266	1350320353
58	266	1350358917
143	267	1344004611
50	267	1344148630
158	268	1319247901
37	268	1319251497
46	269	1330796134
170	269	1330906065
332	270	1333854853
128	270	1333842802
249	271	1327850822
89	271	1317579974
74	272	1345240000
186	272	1345243917
146	272	1345244320
43	273	1340966397
201	273	1340965755
84	274	1334997045
255	274	1335006495
35	274	1334999119
19	275	1346867482
333	276	1353631062
120	276	1353637008
334	277	1354023412
10	277	1354084318
25	278	1324738375
158	278	1327166464
46	279	1330798464
305	279	1353855445
8	280	1349608254
202	280	1349495727
86	280	1349361243
98	280	1352532216
211	280	1349585478
335	280	1349483198
225	280	1349493936
117	280	1353964020
158	280	1349586315
336	280	1349875923
32	281	1351756298
43	281	1351725537
226	281	1351704030
75	281	1351727169
23	281	1351730314
337	281	1351776741
113	281	1351955138
189	281	1351766761
58	281	1351728564
338	282	1351564198
58	282	1351558019
144	283	1347583691
105	283	1347574613
222	283	1347586207
56	283	1347553183
244	283	1347591429
1	284	1353847784
339	284	1353829808
46	285	1344166292
266	285	1344163019
170	285	1344214446
76	285	1344170387
180	286	1311902556
235	286	1311919927
66	287	1345121062
153	288	1342969768
256	288	1342972128
340	288	1337914856
131	288	1342951718
242	289	1352040683
154	289	1352092162
195	289	1352031003
218	290	1347891661
206	290	1347893768
229	291	1348212101
341	291	1346227220
342	292	1353641112
253	292	1353646718
6	292	1353643178
149	293	1346865373
9	293	1350841440
311	293	1346858334
175	293	1350736751
282	294	1337382195
231	294	1337347173
32	295	1343316423
311	295	1343311420
216	295	1343316767
119	296	1311523821
275	296	1311553499
245	297	1351428415
50	297	1351428970
1	297	1351421431
25	297	1351430489
175	297	1351423231
269	297	1351423135
58	297	1351424626
46	298	1353762140
49	298	1353794931
343	298	1353832696
344	299	1339137164
177	299	1339077563
128	299	1339238618
277	300	1349664908
146	300	1349877028
345	300	1349712559
99	301	1352418120
206	301	1352265097
346	301	1352452332
104	301	1352297363
196	302	1349567745
19	302	1349555996
97	303	1352519465
159	303	1352528224
137	303	1352534440
155	303	1352532102
165	304	1336723049
254	304	1336722711
13	305	1350110351
326	305	1350109970
157	305	1350132941
211	306	1306840318
347	306	1306816556
107	307	1343263105
105	307	1343269923
311	307	1343269783
74	307	1343265953
109	307	1343261566
348	308	1316317578
144	308	1316348651
349	308	1316323023
69	308	1316344003
90	308	1318054961
155	309	1350396733
113	309	1350701929
179	310	1351535186
53	310	1351527921
97	311	1345589294
91	311	1345639996
350	311	1351597294
109	311	1346127481
96	311	1346850257
351	312	1349954856
352	313	1334385941
149	313	1334321731
353	313	1334382802
8	314	1352128137
226	314	1351870505
175	314	1352068698
289	315	1353849269
39	315	1353868607
354	316	1353981421
355	316	1354012246
232	317	1345723144
13	317	1345709324
32	317	1345704593
148	317	1345701100
22	317	1345713984
41	318	1339217817
281	318	1339370792
303	318	1339197992
43	319	1343192515
112	319	1343117620
356	319	1343128432
357	319	1343263260
109	319	1343311006
215	320	1353939837
358	320	1353940233
216	320	1353941453
359	321	1330185004
360	321	1330176315
42	321	1330179337
361	322	1303229123
193	322	1303222956
283	323	1347641356
362	323	1347767349
330	324	1349574370
104	324	1349609466
363	325	1304934959
364	325	1304658205
136	326	1333516512
216	326	1333472862
24	327	1344325401
169	327	1344382984
200	328	1344251913
170	328	1344219722
272	328	1344227335
36	329	1347155873
195	330	1353485925
164	330	1353885968
269	331	1351221189
280	331	1351164940
99	332	1344858726
335	332	1344833661
146	332	1344872187
162	333	1353611276
205	333	1353817186
1	334	1352708193
162	334	1352730164
88	335	1336620506
356	335	1336708318
89	335	1336617420
93	335	1336623870
90	335	1336622876
100	336	1352912832
328	336	1352912383
100	337	1352588289
365	337	1352597305
43	338	1345361789
82	338	1345368572
22	338	1345425643
356	338	1345368033
13	339	1343354869
361	339	1343369326
170	339	1343354816
129	340	1346562799
150	340	1346544995
366	340	1346565760
42	341	1334931815
19	342	1343001994
8	343	1347547987
150	343	1347604792
22	344	1341912382
123	345	1330506631
207	346	1347068644
125	346	1347067679
186	346	1347069736
24	347	1343121917
201	347	1343192091
367	348	1313408607
216	348	1313462872
145	349	1343195551
112	349	1340984274
335	349	1340882283
60	350	1342893636
131	350	1342885201
152	350	1342937247
52	351	1353388208
125	351	1353361876
80	352	1350171953
131	352	1350142920
20	353	1352039349
222	353	1351995324
244	353	1351991273
368	354	1311440032
275	354	1311991759
333	355	1340228174
91	355	1340230701
157	355	1340245224
12	356	1347791370
316	356	1347782970
10	356	1347788254
76	356	1347775666
124	357	1311122492
369	357	1311118092
202	358	1343569460
36	358	1343600490
325	359	1344053705
239	359	1344087961
268	359	1344059689
253	360	1343659704
46	360	1343734713
13	360	1343700133
32	360	1343658068
50	360	1343661290
91	360	1343688233
350	360	1343712754
370	360	1343659283
239	360	1343740631
371	361	1351309844
3	361	1351273116
125	361	1351283264
59	361	1351305077
239	362	1348408142
219	362	1348392042
155	362	1348392098
91	363	1347021594
194	363	1347078762
80	364	1349657013
46	364	1349493333
3	364	1349488708
372	365	1300184514
241	365	1300173596
12	366	1353066525
184	366	1353068216
52	366	1353127443
204	366	1353059640
295	366	1354610365
202	367	1349801067
3	367	1349824163
11	367	1349824634
114	368	1319339283
373	368	1318871163
295	369	1355020543
39	370	1353853345
36	370	1353807701
367	371	1341028403
264	372	1353245019
215	373	1346250894
32	373	1346339447
294	374	1331997415
144	374	1334888525
50	374	1344918192
242	375	1348362450
20	375	1348380339
374	376	1318923799
375	376	1318584911
376	377	1342226625
310	377	1342186865
19	378	1348411804
245	379	1348012960
316	379	1348191948
10	379	1348066012
55	380	1348350125
78	380	1348398005
377	380	1350504293
200	381	1342950214
152	381	1342958456
44	382	1352021720
184	382	1352022406
102	383	1312890627
378	383	1312889480
129	384	1348233046
150	384	1348188339
50	385	1328270704
114	385	1328273461
168	385	1328203982
100	386	1353517044
117	386	1351658775
280	386	1351430653
244	386	1353913397
152	387	1343269224
379	387	1343310153
132	388	1349883037
137	388	1350694080
81	388	1349501817
56	388	1349541740
104	388	1349489803
100	389	1353982540
226	389	1354063076
188	389	1353985549
206	390	1328719902
67	390	1328787115
60	391	1353854163
101	391	1353942316
42	392	1330794902
158	392	1330793126
380	393	1337909026
323	393	1337938417
280	394	1312939708
89	394	1314120320
148	395	1346079998
36	395	1346079795
215	396	1312632731
381	396	1312722905
382	396	1312635708
349	396	1312635331
135	397	1351124925
58	397	1351103704
62	398	1349164209
231	398	1349154852
179	399	1352270819
53	399	1351837582
153	400	1349384974
186	400	1349395148
383	400	1349373867
341	400	1349398757
36	400	1349367469
198	401	1341129930
214	401	1341281952
234	402	1314688252
275	402	1314751484
384	403	1333172068
385	403	1333198508
8	404	1348411982
46	404	1348406771
31	405	1343658923
66	405	1343646142
202	405	1343637748
72	405	1343642138
239	405	1343654068
152	405	1343638887
177	405	1343640578
269	406	1350487093
189	406	1350486827
238	406	1352192388
345	406	1350486087
386	407	1338448210
170	407	1338516691
387	407	1338441864
114	407	1338438886
91	408	1352597937
316	408	1352607811
196	409	1311849988
388	409	1311850990
216	409	1311855288
381	410	1313028886
144	410	1313042342
389	411	1301052904
390	411	1300986657
391	411	1301014490
392	411	1301109720
333	412	1323232466
90	412	1323248358
131	413	1343311654
393	413	1343314673
208	414	1331392283
394	414	1331393549
227	415	1349487740
28	415	1349865718
19	416	1351140764
170	417	1342880719
131	417	1342879293
333	418	1344764690
273	418	1344776327
239	418	1344773423
125	418	1344768447
341	418	1344790677
22	419	1352164280
170	419	1352168990
344	419	1352345384
188	419	1352163827
165	420	1340461687
43	420	1340442956
395	421	1336813920
192	421	1339216396
396	421	1336883175
202	422	1350275474
58	422	1350280130
397	423	1336765211
340	423	1336743822
85	424	1334801824
398	425	1343395052
399	425	1343417790
152	425	1343396797
82	426	1350191277
400	426	1350181782
31	427	1343970488
139	427	1343971532
299	428	1319246573
260	428	1318777177
206	429	1319023388
401	429	1319067814
402	429	1318919834
150	430	1347285220
316	430	1347261167
43	431	1341020355
75	431	1336106444
42	432	1332420795
91	433	1353559266
98	433	1351613524
125	433	1351636367
225	433	1351603461
131	433	1351631635
58	433	1351597493
50	434	1349906402
58	434	1349918560
245	435	1347603310
237	435	1347603021
64	436	1352876212
60	436	1353947236
175	436	1353762833
14	437	1327829031
360	437	1327841385
403	437	1327834235
404	437	1327831896
19	438	1346868577
8	439	1347779339
10	439	1347773815
129	440	1344654892
75	440	1345335665
109	440	1344666579
328	441	1352558626
263	441	1352646519
196	442	1352902425
242	442	1352476939
49	442	1352556614
289	442	1352479754
20	442	1353166479
38	442	1352502109
175	442	1352476348
269	442	1352901289
252	442	1352552771
405	443	1312343023
102	443	1318862473
406	444	1328632488
139	444	1328596476
151	445	1343903633
61	445	1343902689
407	446	1309663283
408	446	1309575709
19	447	1350891261
175	447	1350892855
225	447	1350946089
207	448	1350304769
409	448	1350300410
410	449	1343176986
396	450	1348879542
58	450	1348837256
228	451	1332172569
37	451	1331478146
411	452	1317394008
209	452	1317877163
412	452	1317705058
413	453	1315307858
414	453	1356470975
54	454	1353641069
10	454	1353605638
89	455	1342502959
168	455	1342499606
283	456	1353844535
415	456	1353812302
289	456	1353725322
105	456	1353716186
159	456	1353653032
98	456	1353688506
416	456	1353676337
198	456	1353687835
52	456	1353913052
243	456	1354322875
10	456	1353662987
382	457	1332093388
42	457	1332257313
417	458	1352370919
47	458	1353213218
10	458	1352560735
418	458	1352372058
118	459	1311518376
419	459	1311572300
106	459	1311516126
196	460	1328334682
46	460	1328413789
245	461	1350875471
253	461	1351047878
156	461	1350877241
1	462	1349666256
121	462	1350761458
420	463	1302140898
421	463	1302110325
121	464	1337435775
89	464	1337419038
422	465	1325597320
135	465	1325594860
115	465	1325846590
220	466	1352974745
350	467	1352413921
98	467	1352358160
9	467	1352383865
225	467	1352430129
395	467	1352372273
153	468	1343225673
397	468	1343222824
423	468	1343223674
152	468	1343206514
355	468	1343222725
91	469	1343025921
146	469	1343026728
355	469	1343034041
192	470	1336578648
424	470	1336653515
237	470	1336579335
257	470	1336608239
166	471	1337499934
13	471	1337661208
281	471	1337513600
97	472	1335654665
254	472	1335656590
417	473	1345960132
283	473	1345961147
425	474	1351082022
34	474	1351122557
63	475	1344995223
282	475	1344989085
366	475	1344959051
160	475	1345109470
335	475	1344959292
128	475	1345042334
165	476	1346327934
167	476	1346209278
150	477	1347565097
231	477	1347594431
19	478	1345832959
61	479	1298537291
37	479	1297052224
12	480	1350547856
86	480	1350532879
20	480	1352285481
222	480	1350547546
280	480	1350548194
203	480	1350515476
168	480	1350499138
202	481	1349493305
117	481	1349421529
410	482	1326635059
120	482	1325439122
166	483	1342352543
426	483	1342319797
7	484	1345160735
105	484	1345110164
148	484	1345177720
91	485	1340586432
291	485	1355750177
427	485	1340585172
117	486	1347841069
76	486	1347869284
428	487	1343724199
231	487	1343659249
91	488	1346465418
19	488	1346264264
30	488	1346301890
70	489	1351863259
44	489	1351846797
81	489	1352625915
65	489	1351874035
2	489	1351861424
162	489	1351846810
427	489	1351858531
192	490	1329368718
135	490	1328803933
278	491	1331186551
427	491	1331217356
8	492	1352126766
58	492	1352070299
232	493	1349022658
212	493	1349019167
140	493	1349019317
146	493	1349019762
252	493	1349022521
46	494	1347877585
1	494	1347873259
91	494	1347883920
170	494	1347925939
335	494	1347875819
420	495	1302835295
124	495	1302742485
343	496	1353549818
155	496	1353674293
94	496	1353551276
316	497	1351261452
188	497	1351263011
234	498	1333162837
429	498	1333164997
264	499	1349843904
330	499	1349868159
202	499	1349863823
82	499	1349929787
38	500	1352764095
263	500	1353084385
118	501	1340682340
356	501	1340680546
141	501	1340718968
154	502	1351691938
226	502	1351701250
188	502	1351720303
59	502	1351955178
430	503	1346115411
22	503	1346116948
8	504	1351698543
202	504	1351695571
154	504	1351687922
226	504	1351682574
24	505	1343881164
139	505	1343881635
146	505	1343921528
196	506	1328103618
66	506	1328165925
431	506	1328103317
139	506	1328097628
346	506	1328099898
70	507	1349840156
170	507	1349802592
10	507	1349829717
11	507	1349835659
96	508	1346857913
295	508	1354548726
157	508	1347779147
7	509	1346506136
144	509	1346517526
1	509	1346502360
91	509	1346502548
104	509	1346561663
181	509	1346516023
289	510	1344338630
311	510	1344405904
86	511	1353479196
21	511	1353054050
277	511	1353032477
432	512	1314595000
156	512	1314586922
46	513	1334450964
18	513	1334458975
98	514	1352728468
225	514	1352757132
233	514	1352727102
121	515	1335030717
296	515	1333971687
283	516	1345855801
273	516	1345869422
209	517	1311502687
216	517	1311515225
17	518	1337788361
176	518	1337788089
32	519	1347384415
9	519	1347385551
433	519	1347403281
31	520	1344034715
151	520	1343959572
50	520	1344044183
109	520	1344004206
272	520	1343911761
352	521	1339109420
190	521	1339067722
212	522	1349771822
246	522	1349784347
109	522	1349770884
58	522	1349766207
289	523	1353972596
434	523	1353999545
125	523	1353978338
39	523	1353972575
146	524	1344128885
76	524	1344139629
256	525	1333765535
42	525	1333636233
133	526	1350349664
64	526	1350032434
202	527	1346105229
130	527	1346108278
435	528	1328008401
133	528	1327558808
14	528	1327369714
436	528	1327467237
193	528	1327389437
356	529	1337224123
157	529	1337310357
437	530	1353444950
75	530	1352970516
390	530	1353041853
100	531	1352952210
177	531	1352951565
196	532	1332831882
438	532	1332777129
322	532	1332781846
105	532	1332857148
362	532	1332809659
105	533	1336540441
203	533	1336577627
22	534	1350728521
189	534	1350727642
348	535	1348832233
439	535	1348663906
440	536	1318237459
12	537	1349419598
231	537	1349273250
165	538	1331024505
34	538	1333031289
330	539	1350307560
441	539	1350307032
186	539	1350310989
442	540	1343952746
275	540	1316444939
13	541	1347763744
105	541	1347763416
157	541	1347766447
50	542	1344042923
443	542	1344216783
44	543	1351896458
179	543	1351783558
161	543	1351815587
80	544	1352508404
47	544	1353200205
91	544	1352511276
98	544	1352511176
3	544	1352506109
40	544	1352568615
31	545	1347815928
125	545	1347815325
131	545	1347813021
20	546	1350344074
58	546	1350342742
179	547	1354001746
64	547	1354001056
103	547	1354024899
210	548	1347427342
75	548	1347466655
316	548	1348311024
254	549	1340500647
102	549	1340435613
80	550	1350175649
165	550	1346388906
444	550	1353159975
105	551	1330037260
422	551	1326260895
309	551	1326253357
196	552	1352884336
324	552	1352879341
269	552	1352875650
19	553	1342887984
73	553	1342888220
131	553	1342884905
109	553	1342884884
107	554	1349104999
196	554	1349390708
445	554	1355152595
246	554	1349230966
433	554	1348757282
186	554	1348625195
117	554	1349401596
446	554	1350740787
205	554	1356163734
203	554	1348622575
233	554	1356163500
201	554	1350954945
447	554	1355221328
300	555	1327985708
13	555	1327984469
426	556	1342891506
152	556	1342890919
335	557	1344230587
130	557	1344220500
393	557	1344181514
85	558	1346783578
186	558	1346783219
320	558	1346783279
19	559	1341298619
273	560	1343129392
75	560	1343106472
146	560	1343082973
10	560	1350270948
136	561	1346283870
283	561	1346287361
66	561	1346322455
149	561	1346266157
50	561	1346285355
91	561	1346288793
19	561	1346264940
