UserId	ItemId	Timestamp
330	187	1345190476
213	187	1345190862
331	188	1353636016
119	189	1343148432
332	189	1343146636
333	190	1350236452
334	191	1351948970
181	191	1352182940
335	192	1353572150
336	192	1353583190
180	193	1351504767
337	193	1351506548
338	194	1339109270
88	194	1339112103
339	195	1276210621
206	195	1276185229
252	195	1276187252
340	196	1343644152
341	196	1343731505
342	197	1306723557
343	197	1306769465
344	198	1352815199
345	198	1352815991
346	198	1352825674
347	199	1333245652
128	199	1333286631
106	200	1319018009
33	201	1326688173
348	201	1326720869
130	202	1340692811
349	202	1340696097
168	203	1342360645
18	203	1344499084
350	203	1342322381
50	204	1352132083
27	204	1352192920
204	204	1352209698
351	204	1352178914
40	204	1352271440
352	205	1351505589
325	205	1351507422
353	206	1334628152
240	206	1334631521
354	207	1295534175
183	207	1295597245
8	208	1354022162
75	208	1354022710
207	208	1354146037
355	208	1354026247
60	208	1354022853
309	209	1344923291
258	209	1344851715
307	209	1344922250
236	210	1320539926
251	210	1320555311
350	211	1352262872
16	212	1349959550
104	212	1349993044
75	212	1349984132
351	212	1349966505
65	212	1350009283
356	213	1348486418
357	213	1348488278
29	213	1348421117
185	214	1329707760
358	214	1329709305
359	215	1343802768
6	216	1353380194
152	216	1353382892
80	216	1353376838
111	216	1353382053
242	216	1353381083
77	216	1353381428
8	216	1353388341
12	216	1353372848
4	216	1353382721
360	216	1353375437
361	216	1353373723
362	216	1353382137
363	217	1342446396
364	218	1352823331
282	218	1352883058
365	219	1344898860
366	219	1345619016
367	220	1349662651
15	221	1351523079
76	221	1351562707
27	221	1351563138
368	221	1351566341
369	221	1351566830
370	221	1351567579
371	222	1325917629
372	223	1317194062
373	224	1351605844
41	224	1351641008
24	225	1348715405
77	225	1348722774
41	225	1348717797
76	226	1346379502
248	226	1346375790
11	226	1346370557
68	226	1346362318
374	227	1342919128
309	227	1342920230
375	228	1316282018
376	228	1316310179
377	229	1330063833
133	229	1330080255
344	230	1343615925
168	230	1343623237
175	230	1343634184
258	230	1343624185
217	230	1343623446
152	231	1345209530
161	231	1345243158
7	231	1345340030
66	232	1303736828
378	232	1303760228
379	233	1332323526
380	233	1341988231
134	234	1310691776
285	235	1351568004
59	235	1351641621
381	235	1351787944
361	235	1351639992
382	235	1351513424
172	235	1351500071
109	235	1351502740
383	236	1327821350
58	237	1330344161
384	237	1330330443
385	237	1323719509
253	238	1353233256
111	238	1353234213
386	239	1351649383
387	239	1351653293
154	240	1334132912
4	240	1334156238
366	240	1334204389
77	241	1352774062
75	241	1352816045
370	241	1352787308
361	241	1352878806
281	242	1350002698
337	242	1350255738
242	243	1318128398
131	243	1319338528
388	244	1344570468
389	244	1344572070
390	245	1328691200
391	245	1328772239
392	246	1318432884
371	246	1318420288
393	247	1350038352
394	247	1350051538
395	247	1350045708
256	248	1353556442
345	248	1353646329
82	249	1317886847
396	249	1317909749
308	250	1351526989
112	250	1352091164
397	251	1343004214
217	251	1343004598
305	252	1302191064
398	252	1302193830
106	253	1350090583
213	253	1350095740
293	253	1350096343
61	253	1350093008
399	254	1324983800
328	254	1324990229
332	254	1324996251
227	255	1304922047
138	255	1305006288
234	255	1309416963
400	256	1318934297
153	256	1318937177
24	257	1337217878
401	257	1337226495
402	258	1340617911
325	258	1340617524
16	259	1333689136
321	259	1333722887
281	260	1345906250
403	260	1347805074
404	261	1332521017
405	261	1332574203
155	262	1346087669
33	262	1346112707
109	262	1346090572
144	263	1350518544
282	263	1350522360
406	264	1314062416
243	264	1314081330
163	264	1314083766
313	265	1320537607
134	265	1320568337
350	266	1340971996
122	267	1352273112
308	267	1352272603
407	267	1352353178
16	268	1333271370
338	268	1333286768
408	269	1345253826
4	269	1345263279
68	270	1348885225
77	270	1348881883
351	270	1348884447
295	271	1341649073
409	271	1341720640
83	272	1335538524
193	272	1335703473
217	273	1346630160
4	273	1346680693
104	274	1353949135
410	274	1353948763
350	274	1353948943
411	275	1306148864
388	275	1339643777
152	276	1349046070
412	276	1349072046
77	276	1349051315
88	276	1349053419
60	276	1349053106
24	277	1353249834
207	277	1353376401
124	277	1353317714
8	277	1353318982
60	277	1353317777
413	278	1324314228
186	278	1324344928
366	279	1318036569
123	279	1317974221
328	280	1285126955
414	280	1285138241
104	281	1351044710
282	281	1351055962
409	281	1351090069
140	281	1351055869
415	281	1351083788
155	281	1351059001
416	281	1351048553
64	281	1351047091
193	281	1351065221
28	281	1351046891
417	281	1351114429
42	281	1351059868
258	281	1351085004
113	281	1351048451
418	281	1351060015
3	281	1351047298
299	281	1351081316
171	281	1351055810
355	281	1351055300
33	281	1351063251
259	281	1351053250
147	281	1351052929
308	281	1351046067
288	281	1351081853
65	281	1351059528
419	282	1351824562
420	282	1351856444
421	283	1347959322
409	283	1347960220
77	283	1347959725
31	283	1347959509
273	284	1322008138
385	284	1321849794
391	284	1322176272
422	285	1311444753
139	285	1311447038
211	286	1300337830
423	286	1300342098
424	287	1348543733
425	287	1348552369
426	288	1344995939
193	288	1344997820
427	289	1324173717
428	289	1324186421
237	290	1347714989
77	290	1347716482
259	290	1347716687
344	291	1352718017
256	291	1352779898
66	292	1315054145
378	292	1315067960
225	292	1315056032
79	293	1324852944
6	293	1324870231
409	294	1338859421
301	294	1339947929
50	295	1321923532
256	295	1321930915
22	295	1321931819
76	296	1348056668
27	296	1348061911
24	297	1322885887
429	297	1322998820
430	297	1322909537
47	297	1323002025
431	297	1322910176
432	297	1323020716
206	297	1323024275
79	298	1339308223
118	298	1339324207
433	299	1352631661
111	299	1352644911
355	299	1352639494
434	300	1350005416
32	300	1350288670
178	301	1342672626
328	301	1342676110
435	302	1355826576
121	302	1351989516
205	303	1309868706
436	303	1309871703
437	304	1344305911
425	304	1344305055
79	305	1327926747
394	305	1327929313
29	305	1327992712
273	306	1327931134
281	306	1327933533
28	307	1348552005
438	307	1348550471
16	308	1351417993
172	308	1351418763
181	308	1351475878
19	309	1292778556
105	309	1292834030
6	310	1333973291
16	311	1353136383
121	311	1353198124
377	312	1328490579
439	312	1328572480
6	312	1328546122
50	313	1341043128
440	313	1341049306
441	314	1323495404
442	314	1311655251
306	314	1311645665
95	314	1311619328
405	314	1311619307
430	314	1311655772
443	314	1311661964
444	314	1311652410
445	314	1311647658
8	315	1306380178
6	315	1322839760
446	316	1344444230
447	317	1343454863
357	317	1343473987
18	317	1343576565
180	318	1353972190
207	318	1354058654
122	319	1339490328
16	320	1352619592
448	320	1352877681
56	321	1300246634
51	321	1300247208
180	322	1350381085
29	322	1350377925
32	322	1350380468
15	322	1350434169
61	322	1350433383
258	323	1351347785
122	324	1344504984
403	325	1321343351
449	325	1321377153
450	326	1352730475
113	327	1353247625
8	327	1353248900
309	328	1348754726
182	328	1349499047
18	328	1349495011
79	329	1346819596
193	329	1346827207
41	329	1346820155
44	330	1342888951
451	330	1342890850
119	330	1342892063
126	330	1342890414
158	330	1342889892
372	330	1342893249
452	330	1342893980
120	330	1342890635
453	331	1338271068
32	332	1350516581
454	332	1356009600
455	333	1320382472
133	333	1320390012
456	334	1342700641
6	334	1342708311
193	334	1342706576
122	334	1342709346
213	334	1342701446
33	334	1342705308
139	335	1334722812
200	335	1334751433
451	336	1336206612
184	336	1337800330
457	336	1337790986
458	336	1336207107
459	337	1351534621
460	337	1351561407
3	337	1351584256
122	337	1351566017
12	337	1351585037
32	337	1351612085
259	337	1351560613
61	337	1351562738
185	338	1335516238
430	338	1335519169
461	338	1335525122
462	339	1311351215
443	339	1311365274
64	340	1338252559
276	340	1338222358
408	341	1349128985
13	341	1349250876
61	341	1349253347
28	342	1350918879
41	342	1350870722
194	342	1350916413
463	343	1351944903
167	343	1351952444
353	344	1343889242
464	344	1343955954
309	345	1343443934
465	345	1343491509
6	346	1342918822
466	346	1342890951
17	347	1344143989
213	347	1344146777
321	348	1351171434
410	348	1354280666
467	348	1349078182
32	348	1349072165
468	348	1355369999
40	348	1348046535
469	348	1355370844
244	348	1348976329
173	349	1299231138
225	349	1299230918
470	349	1299231338
107	350	1343836846
466	350	1343844675
413	351	1318603494
471	351	1318616389
472	352	1315718214
36	352	1315818567
187	352	1315815058
76	353	1350957781
412	353	1349887873
32	353	1349936232
172	353	1350957387
18	353	1349892087
180	354	1353928792
410	354	1353927831
351	355	1334824168
305	355	1334826195
473	356	1314632918
469	356	1354997020
69	356	1345338660
44	357	1352372432
282	357	1352380525
180	357	1352372934
111	357	1352943151
68	357	1352391041
416	357	1352376435
299	357	1352389358
213	357	1352648726
32	357	1352645736
271	357	1352401803
88	357	1352647186
305	357	1352375345
65	358	1349054696
68	358	1349066646
32	358	1349056121
304	359	1347423626
474	359	1347363868
395	360	1338775962
230	360	1338786655
116	360	1338795121
35	361	1285264435
475	361	1285292156
476	362	1353735443
32	362	1353736668
127	363	1332995287
477	363	1333000083
478	364	1347604862
325	364	1347606194
479	365	1301541730
480	365	1301546842
106	366	1351295180
58	366	1351351934
111	366	1351302209
213	366	1351301265
33	366	1351302071
361	366	1351302136
265	367	1336220897
309	367	1336222848
481	368	1337931008
309	368	1338029433
482	369	1344841852
33	369	1344868521
425	369	1344847352
466	370	1290260745
483	371	1344280324
484	371	1344332203
79	372	1348091849
28	372	1348110499
285	373	1342916964
58	373	1342918429
68	374	1347635834
250	374	1347642360
264	375	1340565699
301	375	1340553824
482	375	1340521209
127	376	1317696579
485	376	1317832575
486	377	1287731460
487	377	1287746471
183	377	1287748800
488	377	1287746208
77	378	1351508518
453	378	1351510985
355	378	1351554653
325	378	1351572237
489	378	1351509899
248	379	1353560298
111	379	1353580673
460	379	1353573238
14	379	1353555857
126	379	1353559337
60	379	1353559135
101	380	1325917276
385	380	1325937240
490	381	1353843514
336	381	1353843840
491	382	1332754311
58	382	1332763499
492	383	1342950085
325	383	1343547094
493	384	1349230070
181	384	1349270541
155	385	1334475684
494	385	1334473635
70	386	1321758235
495	386	1321809071
403	387	1290047977
183	387	1290056333
488	387	1290055997
496	388	1340331053
497	389	1316656835
19	389	1345446841
109	389	1345380676
28	390	1346857393
79	391	1334070034
309	391	1334070398
397	392	1341363875
266	392	1341369841
139	393	1313455022
291	393	1313473981
498	394	1323319774
499	394	1323341968
215	395	1349408371
15	395	1349485694
500	396	1346512139
394	396	1346552106
501	397	1342537039
258	397	1342537934
295	398	1346428303
233	398	1346462911
394	399	1341737262
89	399	1341981041
502	399	1341765238
325	399	1341831747
503	399	1341745407
69	399	1341738907
94	400	1353132953
152	400	1353162323
422	400	1353156047
121	400	1353137030
2	401	1298088902
504	401	1298178815
124	402	1344978903
36	402	1345027707
61	402	1349274770
69	402	1344997700
63	403	1346319836
505	404	1289837000
291	404	1289839715
139	405	1322712637
155	405	1322721605
207	406	1353975447
345	406	1353976772
247	406	1353974402
355	406	1353972341
205	407	1321590104
506	407	1349878304
507	407	1350028488
256	407	1349860732
508	407	1350452606
509	407	1349877470
510	408	1353493706
258	409	1348412474
438	409	1348281928
511	410	1336015822
276	410	1336033222
512	411	1353396615
513	411	1353453021
494	412	1328638312
340	412	1328680793
514	413	1324613091
515	413	1324627482
36	413	1324624890
376	413	1325662754
516	414	1345852819
31	414	1345860608
122	415	1347721653
33	415	1347724662
483	416	1342972703
517	416	1343054743
14	417	1348290347
518	418	1351443268
519	418	1351529586
133	419	1323152053
436	419	1323159402
103	420	1352834341
125	420	1352881410
392	420	1352879957
431	420	1352882852
119	420	1352903404
76	421	1347615809
77	421	1347617010
458	421	1347615919
27	422	1347721310
520	423	1347565130
94	423	1347590740
211	424	1353454868
58	424	1353501381
207	424	1353500687
521	425	1340853448
522	425	1340744000
42	426	1349362701
68	426	1349415309
44	426	1349509317
270	426	1349401657
247	426	1349392386
79	427	1350084194
180	427	1350086195
227	428	1339757830
523	428	1339768178
321	429	1328688206
524	429	1328722930
525	430	1349333068
351	430	1349425549
117	431	1328612694
526	431	1328621800
329	432	1352326020
255	432	1352331271
527	433	1347613805
285	433	1347614504
447	433	1347676361
259	434	1349307915
61	434	1349313571
528	435	1352952773
405	436	1300120463
192	436	1300114320
51	436	1300166871
529	437	1295314952
530	437	1347474899
357	438	1321112273
222	438	1323223808
531	439	1353229566
207	439	1353291081
124	439	1353268914
12	439	1353245185
247	439	1353242625
532	440	1349097094
467	440	1349030140
449	441	1322203025
20	441	1322214908
533	442	1347282277
28	442	1347354063
144	443	1333339478
406	444	1323074244
341	444	1323254215
139	445	1334270167
17	445	1334290783
39	446	1344965654
534	446	1344959143
535	447	1349658743
183	447	1349754792
536	447	1349740257
436	447	1349754724
119	447	1349752862
259	447	1349740038
141	448	1341564030
154	448	1341564670
139	449	1346330546
68	449	1346335962
213	449	1346340493
537	449	1346337177
334	450	1335858622
256	450	1335880181
79	451	1334622345
43	451	1334700353
244	452	1350316157
366	452	1350356389
41	452	1350359806
73	453	1288012425
538	453	1288063050
183	453	1288068965
185	453	1288016973
36	454	1336208719
539	455	1330839154
44	455	1330796833
540	455	1330822295
180	456	1349913113
282	456	1349915414
308	457	1346731511
119	457	1346758949
541	458	1329660010
542	458	1330913205
127	459	1320073770
543	459	1320243089
186	459	1320134188
16	460	1311691581
116	460	1311698817
6	461	1333806654
315	461	1333785424
544	461	1333844214
370	462	1345185078
545	462	1345204393
546	463	1308480194
139	463	1310788778
25	464	1347555036
42	464	1347557097
258	464	1347555446
547	464	1347591838
15	464	1347584422
438	464	1347555091
109	464	1347555327
548	465	1319638375
273	465	1325212194
295	466	1339966373
417	466	1349723590
549	467	1295569361
550	467	1295663225
551	467	1295663389
135	468	1335014945
431	468	1335168148
552	468	1335012698
109	468	1335012953
138	468	1335015699
553	469	1328159668
186	469	1328181324
554	470	1353631062
207	470	1353631928
476	470	1353772484
107	471	1343697672
256	471	1343708295
555	471	1343714144
556	472	1354068708
388	472	1353997264
169	473	1346907609
552	473	1346901295
103	474	1351307670
35	475	1343832939
355	476	1352710749
361	476	1352730605
44	477	1330582017
244	477	1353836343
79	478	1350070604
244	478	1350079093
557	479	1304500851
558	479	1304512482
335	480	1301454297
452	480	1302414194
259	481	1334073391
235	481	1334103279
84	482	1340240933
477	482	1340553067
307	483	1345022741
45	483	1345031028
559	483	1345095782
452	484	1335230327
204	484	1335242906
263	484	1335245278
305	484	1335241530
467	485	1346686754
49	485	1346687848
560	486	1336618043
104	487	1349581510
11	487	1349497472
258	487	1349582616
523	487	1349709033
4	487	1349538899
118	487	1349495314
88	487	1349493381
240	487	1349768320
61	487	1349710796
403	488	1337072879
561	489	1322818146
517	489	1322921772
75	490	1351699635
180	490	1351740801
562	490	1351757239
193	490	1351695576
563	490	1351732249
12	490	1351697643
60	490	1351722231
77	491	1347593924
33	491	1347582634
19	492	1353824279
409	493	1344175787
177	493	1344174469
193	493	1344214876
33	493	1344171265
425	493	1344145874
114	493	1344170387
292	494	1319812274
123	494	1319846371
44	495	1342965198
276	495	1342955537
258	496	1348669579
18	496	1344765621
119	497	1346930115
166	497	1346929429
353	498	1339997714
357	498	1344158470
513	499	1340545978
58	499	1340550904
122	500	1351221215
361	500	1351313665
133	501	1341296316
564	501	1341497561
432	501	1341290828
565	502	1353563713
566	502	1353771046
567	503	1318083983
568	503	1318085601
569	503	1311805799
149	503	1311764193
468	504	1346810011
152	504	1350781352
27	504	1346840233
324	504	1346839690
28	504	1346821445
121	504	1350789512
351	504	1350736751
308	504	1346838509
355	505	1311223074
138	505	1311228849
570	506	1335951315
571	506	1335953306
51	507	1297349372
173	507	1297398946
79	508	1343310845
572	508	1343316257
4	508	1343311589
173	509	1311526561
270	509	1311520570
252	509	1311521706
573	510	1333198953
158	510	1333246861
180	511	1351422323
167	511	1351421888
58	511	1351421947
77	511	1351422764
28	511	1351425423
285	511	1351421795
276	511	1351425612
169	511	1351425395
351	511	1351423231
574	511	1351422606
60	511	1351422096
172	511	1351421727
112	511	1351422010
575	512	1341758373
576	512	1341827827
577	513	1351424790
394	513	1351462961
366	513	1351441050
316	514	1336979550
325	514	1336995868
42	515	1349537253
282	516	1351037931
75	516	1351040805
308	517	1351646311
68	517	1351647644
578	517	1351652236
60	517	1351652386
352	517	1351647457
50	518	1346923765
579	518	1346932604
282	519	1301555450
174	520	1333370795
573	520	1333346194
271	521	1353718090
77	521	1353762517
121	521	1353762479
32	521	1353761591
361	521	1353762021
68	522	1339060991
43	522	1339069593
232	522	1339093464
230	522	1339073427
54	522	1339068291
126	522	1339064085
270	522	1339073632
580	523	1334622895
431	523	1334734676
505	524	1319472047
149	524	1319512047
187	524	1319506854
464	525	1352276065
581	525	1352274225
172	526	1349102956
582	527	1322473068
583	528	1341279056
584	528	1341341345
491	529	1350043803
242	529	1350174394
213	529	1350101664
32	529	1350100709
60	529	1350102078
352	529	1350103770
585	530	1339749871
154	530	1339750844
214	531	1320679406
6	531	1320681321
88	531	1320687564
27	532	1348954188
181	532	1348972756
83	533	1345718957
528	534	1348853218
18	534	1348855410
586	535	1306814514
134	535	1306840001
532	536	1338003287
122	536	1338030101
75	537	1343258161
309	537	1343265151
321	537	1343261690
193	537	1343266384
33	537	1343261116
69	537	1343263349
261	538	1353164300
121	538	1354193106
145	539	1304680810
587	539	1304740198
16	540	1350282951
193	540	1350363217
233	540	1350284255
33	540	1350303921
88	540	1350354605
302	540	1350751161
69	540	1350293367
588	541	1343354558
589	541	1345434658
16	542	1316859865
251	542	1316887878
590	543	1346825744
445	543	1346837305
335	544	1320945626
315	544	1321598223
264	545	1334320759
231	545	1334845330
412	545	1334329989
591	546	1353894356
592	546	1353927472
531	547	1351868419
417	547	1352074979
351	547	1352068698
122	548	1338201965
268	549	1336544851
211	550	1353972675
122	550	1353996575
116	550	1354007573
420	550	1353986049
77	551	1345696041
39	551	1345708431
64	551	1345709178
593	551	1345708800
462	552	1296886213
594	553	1343953816
595	553	1343955401
114	553	1343955309
271	554	1341673962
44	555	1343120041
233	555	1343133760
596	556	1346510163
597	556	1346511877
268	557	1338206122
598	557	1338224156
115	558	1353939837
599	558	1353940233
88	559	1346771833
121	560	1351784777
33	560	1351783038
89	561	1333469133
366	561	1333453452
90	561	1333464568
600	562	1343173694
25	562	1343184669
256	563	1352473782
316	563	1352478624
352	563	1352476411
260	564	1342100723
601	565	1347796067
306	565	1347801423
602	566	1334891961
116	566	1337090572
603	567	1352694931
256	567	1352705950
490	567	1352694988
516	568	1337788411
448	568	1337990630
187	569	1325348735
36	569	1325390670
600	570	1331447084
412	570	1331450629
162	571	1321539576
256	571	1321620665
277	572	1351776665
58	572	1336688788
243	572	1336747715
604	572	1336658301
475	572	1336636089
601	573	1331168774
605	573	1331177195
50	574	1321178693
140	574	1321179248
79	575	1352898373
40	575	1352912089
181	575	1352944349
79	576	1338204371
357	576	1338207817
421	577	1347948851
276	577	1347952322
606	578	1286199318
538	578	1286186579
607	578	1286204842
443	578	1286248578
343	578	1286277000
414	578	1286184333
185	578	1286202398
73	578	1286174909
475	578	1286199055
106	579	1314609431
505	580	1345359672
171	580	1345370300
439	581	1343360743
42	581	1343353646
217	581	1343351281
198	582	1352629299
32	582	1352632138
58	583	1346566984
168	583	1346646087
61	583	1346632981
285	584	1342999394
33	584	1343003287
608	584	1343006781
152	585	1347495713
258	585	1347605403
609	586	1337094669
2	586	1337124107
44	587	1342891258
126	587	1342891425
346	587	1342896573
610	587	1342892658
206	587	1342892726
174	587	1342892617
24	588	1346761341
193	588	1347068496
259	588	1347068572
608	588	1347070369
611	589	1351470656
405	589	1351485648
121	589	1350749273
16	590	1333250859
612	590	1333383532
540	591	1316678050
537	591	1316686460
44	592	1350923840
244	592	1350923624
196	593	1319563842
75	594	1353325283
613	594	1353331018
107	595	1344334401
614	595	1344334950
615	596	1351567312
